Job Title,Location,Sector,Job Type,Closing Date,Job URL,Employer,Sponsored,Category,Sponsorship Start Date,Scrape Date
Care Assessment Officer / Education Coordinator (Registered Nurse),"Sandringham Grove Care Community, 3 Aberdeen Road, Sandringhim, AU-VIC, AUS ● Req #915",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5492,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Tingira Hills Care Community,"Tingira Hills Care Community, 3 Violet Town Road, Mount Hutton, AU-NSW, AUS ● Req #924",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5482,Opal Healthcare,false,,,2024-12-02
Head Chef,"Western Port Bay, Australia ● Req #920",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5430,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing - Varsity Views Care Community,"Varsity Views Care Community, 12 Lake Street, Varsity Lakes, AU-QLD, AUS ● Req #70",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5418,Opal Healthcare,false,,,2024-12-02
Care Support Officer,"Narrabeen Glades Care Community, 184 Garden Street, Warriewood, AU-NSW, AUS ● Req #914",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5390,Opal Healthcare,false,,,2024-12-02
Clinical Care Manager,"Bayview NSW 2104, Australia ● Bayview Treetops Care Community, 10a Minkara Road, Bayview, AU-NSW, AUS ● Req #919",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5383,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing - Tingira Hills Care Community,"Tingira Hills Care Community, 3 Violet Town Road, Mount Hutton, AU-NSW, AUS ● Req #187",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5294,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Gawler Hillside Care Community,"Gawler Hillside Care Community, 2 Duffield St, Gawler East, AU-SA, AUS ● Req #906",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5250,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Springwood Terrace Care Community,"Springwood QLD 4127, Australia ● Springwood Terrace Care Community, 266-270 Parfrey Road, Springwood, AU-QLD, AUS ● Req #386",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5259,Opal Healthcare,false,,,2024-12-02
Hospitality Services Officer - Berrinba Greens Care Community,"Berrinba Greens Care Community, 1-15 Greenfern Drive, Browns Plains, AU-QLD, AUS ● Req #169",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5243,Opal Healthcare,false,,,2024-12-02
General Services Officer,"Katoomba Views Care Community, 2 Penault Avenue, Katoomba, AU-NSW, AUS ● Req #903",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5157,Opal Healthcare,false,,,2024-12-02
Hospitality Services Officer - Wahroonga Tallwoods Care Community,"Wahroonga Tallwoods Care Community, 1 Myra Street, Wahroonga, AU-NSW, AUS ● Req #498",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5150,Opal Healthcare,false,,,2024-12-02
Registered Nurse,"Quakers Hillside Care Community, 35 Hambledon Road, Quakers Hill, AU-NSW, AUS ● Req #900",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5143,Opal Healthcare,false,,,2024-12-02
Transport Officer / Barista,"Toongabbie Terrace Care Community, 4-8 Wentworth Avenue, Toongabbie, AU-NSW, AUS ● Req #901",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5129,Opal Healthcare,false,,,2024-12-02
Medication Endorsed Personal Care Worker - BlueCross The Mews,"The Mews Care Community, 2A Warburton Road, Camberwell East, AU-VIC, AUS ● Req #899",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/5117,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Berrinba Greens Care Community,"Berrinba Greens Care Community, 1-15 Greenfern Drive, Browns Plains, AU-QLD, AUS ● Req #641",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4868,Opal Healthcare,false,,,2024-12-02
Registered Nurse (Night Shifts) - Highton Gardens Care Community,"Highton Gardens Care Community, 209 South Valley Road, Highton, AU-VIC, AUS ● Req #602",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4817,Opal Healthcare,false,,,2024-12-02
Personal Care Assistant - Templestowe Grove Care Community,"Templestowe Grove Care Community, 1 Chivers Road, Templestowe, AU-VIC, AUS ● Req #233",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4778,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse Kirra Beach Care Community,"Kirra Beach Care Community, 6-10 Ocean Street, Kirra Beach, AU-QLD, AUS ● Req #431",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4711,Opal Healthcare,false,,,2024-12-02
Nursing- Registered Nurse,"Winston Hillside Care Community, 226 Windsor Road, Winston Hills, AU-NSW, AUS ● Req #847",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4635,Opal Healthcare,false,,,2024-12-02
Personal Care Worker- Aldinga Beach Care Community,"Aldinga Beach Care Community, 6 Pridham Boulevard, Aldinga Beach, AU-SA, AUS ● Req #227",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/597,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing - Raymond Terrace Care Community,"Raymond Terrace Care Community, 15 Sturgeon Street North, Raymond Terrace, AU-NSW, AUS ● Req #439",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4621,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Box Hill,"Box Hill VIC 3128, Australia ● Req #862",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4361,Opal Healthcare,false,,,2024-12-02
Customer Support Manager - Multiple Care Communities,"Highgrove Care Community, 79 Stevenson Street, Kew, AU-VIC, AUS ● Req #860",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4340,Opal Healthcare,false,,,2024-12-02
Customer Support Coordinator - Western Gardens,"Sunshine VIC 3020, Australia ● Req #859",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4334,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Wallarah Point Care Community,"Wallarah Point Care Community, 149-157 Main Rd, Toukley, AU-NSW, AUS ● Req #620",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4286,Opal Healthcare,false,,,2024-12-02
Administration Officer - Templestowe Grove Care Community,"Templestowe Grove Care Community, 1 Chivers Road, Templestowe, AU-VIC, AUS ● Req #839",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4120,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Nambour Gardens Care Community,"Nambour Gardens Care Community, 9 Princess Crescent, Nambour, AU-QLD, AUS ● Req #836",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4099,Opal Healthcare,false,,,2024-12-02
General Services Officer - Stanmore Place Care Community,"Stanmore Place Care Community, 66 Cambridge Street, Stanmore, AU-NSW, AUS ● Req #830",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4081,Opal Healthcare,false,,,2024-12-02
Social Event Coordinator - Highton Gardens Care Community,"Highton Gardens Care Community, 209 South Valley Road, Highton, AU-VIC, AUS ● Req #796",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4055,Opal Healthcare,false,,,2024-12-02
Roving Customer Support Manager,"Altona VIC 3018, Australia ● Geelong VIC, Australia ● Req #826",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4046,Opal Healthcare,false,,,2024-12-02
Food Services Officer - Bluecross Highgrove,"Highgrove Care Community, 79 Stevenson Street, Kew, AU-VIC, AUS ● Req #693",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/4018,Opal Healthcare,false,,,2024-12-02
Registered Nurse - Bluecross Karinya Grove,"Sandringham Grove Care Community, 3 Aberdeen Road, Sandringhim, AU-VIC, AUS ● Req #817",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3900,Opal Healthcare,false,,,2024-12-02
General Services Officer,"Glenmore Park Care Community, 5-7 Floribunda Place, Glenmore Park, AU-NSW, AUS ● Req #803",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3896,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing,"Manly Hillside Care Community, 4 Austral Avenue, North Manly, AU-NSW, AUS ● Req #813",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3831,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Murdoch Gardens Care Community,"Murdoch Gardens Care Community, Discovery Way, Murdoch, AU-WA, AUS ● Req #804",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3787,Opal Healthcare,false,,,2024-12-02
Registered Nurse - Gippsland,"Lakes Entrance VIC 3909, Australia ● Req #800",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3754,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Coffs Harbour Grange Care Community,"Coffs Harbour Grange Care Community, 50 Lakes Drive, Coffs Harbour, AU-NSW, AUS ● Req #770",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3426,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse - Willowmeade,"Kilmore VIC 3764, Australia ● Req #750",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3393,Opal Healthcare,false,,,2024-12-02
General Services Officer - Broughtonlea,"57 Intervale Dr, Avondale Heights VIC 3034, Australia ● Sunshine VIC 3020, Australia ● Req #652",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3364,Opal Healthcare,false,,,2024-12-02
ND Registered Nurse - Springwood Terrace Care Community,"Springwood QLD 4127, Australia ● Springwood Terrace Care Community, 266-270 Parfrey Road, Springwood, AU-QLD, AUS ● Req #757",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3357,Opal Healthcare,false,,,2024-12-02
Enrolled Nurse,"Blacktown Terrace Care Community, 37 Kildare Road, Blacktown, AU-NSW, AUS ● Req #343",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3324,Opal Healthcare,false,,,2024-12-02
Sous Chef - Kanwal Garden Care Community,"Kanwal Gardens Care Community, 100 Wahroonga Road, Kanwal, AU-NSW, AUS ● Req #756",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3313,Opal Healthcare,false,,,2024-12-02
Registered Nurse - Raymond Terrace Care Community,"Raymond Terrace Care Community, 15 Sturgeon Street North, Raymond Terrace, AU-NSW, AUS ● Req #606",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3299,Opal Healthcare,false,,,2024-12-02
Demi Chef,"Orange Grove Care Community, 152 Sieben Drive, Orange, AU-NSW, AUS ● Req #535",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3225,Opal Healthcare,false,,,2024-12-02
General Services Officer,"Blacktown Terrace Care Community, 37 Kildare Road, Blacktown, AU-NSW, AUS ● Req #538",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3221,Opal Healthcare,false,,,2024-12-02
Registered Nurse - Wahoonga Tallwoods Care Community,"Wahroonga Tallwoods Care Community, 1 Myra Street, Wahroonga, AU-NSW, AUS ● Req #499",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3181,Opal Healthcare,false,,,2024-12-02
General Services Officer,"Meadowbank Grove Care Community, 8 Sherbrooke Road, West Ryde, AU-NSW, AUS ● Req #722",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3171,Opal Healthcare,false,,,2024-12-02
Registered Nurse Graduate Program,"Lakes Entrance VIC 3909, Australia ● Req #741",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3144,Opal Healthcare,false,,,2024-12-02
Receptionist,"Marsden Park Care Community, Northern Drive, Marsden Park, AU-NSW, AUS ● Req #714",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3141,Opal Healthcare,false,,,2024-12-02
General Services Officer,"Bathurst Riverview Care Community, 93 Stanley Street, Bathurst, AU-NSW, AUS ● Req #698",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3124,Opal Healthcare,false,,,2024-12-02
General Services Officer - Treeby Parklands Care Community,"Treeby Parklands Care Community, 5 Abelia Road, Treeby, AU-WA, AUS ● Req #728",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3104,Opal Healthcare,false,,,2024-12-02
General Services Officer - Mandurah Coast Care Community,"Mandurah Coast Care Community, 83 Boundary Road, Mandurah, AU-WA, AUS ● Req #491",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3024,Opal Healthcare,false,,,2024-12-02
Demi Chef - Kanwal Garden Care Community,"Kanwal Gardens Care Community, 100 Wahroonga Road, Kanwal, AU-NSW, AUS ● Req #243",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3040,Opal Healthcare,false,,,2024-12-02
Registered Nurse,"Blacktown Terrace Care Community, 37 Kildare Road, Blacktown, AU-NSW, AUS ● Req #626",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3009,Opal Healthcare,false,,,2024-12-02
Wellbeing Manager,"Bayview Treetops Care Community, 10a Minkara Road, Bayview, AU-NSW, AUS ● Req #579",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/2633,Opal Healthcare,false,,,2024-12-02
Food Services Officer - Carine Parkside Care Community,"Carine Parkside Care Community, 29 Silica Road, Carine, AU-WA, AUS ● Req #711",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/3000,Opal Healthcare,false,,,2024-12-02
Assistant in Nursing Cert IV - Mandurah Coast Care Community,"Mandurah Coast Care Community, 83 Boundary Road, Mandurah, AU-WA, AUS ● Req #490",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/1344,Opal Healthcare,false,,,2024-12-02
Administration Officer,"Marsden Park Care Community, Northern Drive, Marsden Park, AU-NSW, AUS ● Req #692",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/2808,Opal Healthcare,false,,,2024-12-02
Housekeeping Services Officer - Bossley Parkside Care Community,"Bossley Parkside Care Community, 56 Quarry Road, Bossley Park, AU-NSW, AUS ● Req #585",Aged Care,Not specified,Not specified,https://globalaus241.dayforcehcm.com/CandidatePortal/en-AU/opalhealthcare/Posting/View/2783,Opal Healthcare,false,,,2024-12-02
